datetime,temperature_c,humidity_pct,sensor_id,location
2024-06-08 09:00:00,22.07,54.61,SENSOR_003,dormitorio
2024-06-05 15:30:00,24.54,65.03,SENSOR_004,exterior
2024-06-14 03:00:00,9.8,79.1,SENSOR_004,exterior
2024-06-08 21:00:00,18.41,60.61,SENSOR_002,cocina
2024-06-09 14:00:00,28.24,53.34,SENSOR_002,cocina
2024-06-04 16:00:00,23.05,69.07,SENSOR_004,exterior
2024-06-11 15:00:00,22.17,60.17,SENSOR_001,salon
2024-06-09 10:00:00,21.49,50.14,SENSOR_003,dormitorio
2024-06-05 17:30:00,20.27,61.24,SENSOR_004,exterior
2024-06-07 15:30:00,24.85,57.76,SENSOR_002,cocina
2024-06-14 12:30:00,22.64,56.34,SENSOR_001,salon
2024-06-14 14:00:00,27.29,47.11,SENSOR_002,cocina
2024-06-12 09:00:00,22.94,55.9,SENSOR_002,cocina
2024-06-07 14:00:00,25.99,67.39,SENSOR_004,exterior
2024-06-04 23:00:00,18.1,58.96,SENSOR_003,dormitorio
2024-06-10 08:00:00,22.59,66.8,SENSOR_004,exterior
2024-06-03 03:30:00,16.74,53.88,SENSOR_003,dormitorio
2024-06-04 16:30:00,23.42,52.7,SENSOR_001,salon
2024-06-03 10:30:00,27.12,58.04,SENSOR_004,exterior
2024-06-08 03:00:00,17.06,57.87,SENSOR_003,dormitorio
2024-06-09 20:30:00,18.52,56.29,SENSOR_002,cocina
2024-06-07 00:00:00,18.48,55.12,SENSOR_001,salon
2024-06-11 12:30:00,23.4,58.27,SENSOR_003,dormitorio
2024-06-11 02:00:00,16.53,53.74,SENSOR_001,salon
2024-06-03 02:30:00,17.05,55.77,SENSOR_001,salon
2024-06-11 08:00:00,23.72,70.39,SENSOR_004,exterior
2024-06-14 18:00:00,21.14,56.37,SENSOR_003,dormitorio
2024-06-03 20:00:00,14.08,75.94,SENSOR_004,exterior
2024-06-12 11:30:00,23.17,52.78,SENSOR_003,dormitorio
2024-06-06 16:00:00,24.02,54.32,SENSOR_003,dormitorio
2024-06-10 15:30:00,26.08,55.97,SENSOR_004,exterior
2024-06-02 09:00:00,24.38,56.49,SENSOR_002,cocina
2024-06-08 10:00:00,26.91,65.12,SENSOR_004,exterior
2024-06-11 03:00:00,17.38,52.93,SENSOR_002,cocina
2024-06-01 10:00:00,23.52,55.57,SENSOR_001,salon
2024-06-06 07:30:00,18.99,69.99,SENSOR_004,exterior
2024-06-02 03:00:00,19.01,62.74,SENSOR_001,salon
2024-06-12 01:00:00,7.38,77.02,SENSOR_004,exterior
2024-06-05 07:30:00,21.35,53.62,SENSOR_002,cocina
2024-06-07 17:30:00,20.39,63.93,SENSOR_004,exterior
2024-06-02 09:30:00,25.21,64.66,SENSOR_004,exterior
2024-06-09 14:30:00,24.74,51.29,SENSOR_001,salon
2024-06-14 22:00:00,9.72,74.68,SENSOR_004,exterior
2024-06-11 21:30:00,21.51,51.1,SENSOR_003,dormitorio
2024-06-11 13:30:00,22.73,55.67,SENSOR_003,dormitorio
2024-06-05 00:30:00,8.26,74.35,SENSOR_004,exterior
2024-06-12 12:30:00,26.81,63.72,SENSOR_004,exterior
2024-06-04 20:30:00,20.09,57.58,SENSOR_002,cocina
2024-06-09 06:30:00,18.84,61.6,SENSOR_002,cocina
2024-06-02 16:00:00,24.8,51.63,SENSOR_002,cocina
2024-06-06 16:00:00,22.46,51.66,SENSOR_001,salon
2024-06-10 04:30:00,16.21,55.86,SENSOR_002,cocina
2024-06-03 05:00:00,19.91,57.31,SENSOR_003,dormitorio
2024-06-05 22:00:00,17.55,58.01,SENSOR_002,cocina
2024-06-05 19:00:00,23.22,51.69,SENSOR_003,dormitorio
2024-06-10 09:00:00,21.42,53.3,SENSOR_001,salon
2024-06-14 23:30:00,19.27,56.71,SENSOR_001,salon
2024-06-13 16:30:00,23.42,62.72,SENSOR_004,exterior
2024-06-14 12:30:00,23.05,55.8,SENSOR_003,dormitorio
2024-06-06 19:00:00,16.15,71.94,SENSOR_004,exterior
2024-06-03 11:00:00,26.47,51.88,SENSOR_002,cocina
2024-06-04 12:30:00,26.89,50.5,SENSOR_002,cocina
2024-06-04 22:30:00,18.62,54.54,SENSOR_003,dormitorio
2024-06-01 14:30:00,23.01,51.47,SENSOR_001,salon
2024-06-07 14:30:00,25.12,57.11,SENSOR_003,dormitorio
2024-06-11 03:00:00,10.45,76.66,SENSOR_004,exterior
2024-06-07 15:30:00,24.3,55.95,SENSOR_003,dormitorio
2024-06-11 16:00:00,25.04,53.69,SENSOR_002,cocina
2024-06-04 02:30:00,9.64,76.07,SENSOR_004,exterior
2024-06-02 08:30:00,21.74,54.63,SENSOR_001,salon
2024-06-02 21:00:00,10.63,73.8,SENSOR_004,exterior
2024-06-12 11:30:00,22.38,59.37,SENSOR_001,salon
2024-06-08 14:30:00,24.49,54.43,SENSOR_001,salon
2024-06-05 19:30:00,22.29,58.87,SENSOR_003,dormitorio
2024-06-13 11:30:00,24.26,58.89,SENSOR_003,dormitorio
2024-06-04 12:30:00,25.04,51.82,SENSOR_001,salon
2024-06-13 06:00:00,20.51,51.16,SENSOR_001,salon
2024-06-01 12:00:00,23.6,60.5,SENSOR_001,salon
2024-06-03 04:30:00,19.35,51.07,SENSOR_003,dormitorio
2024-06-13 19:00:00,19.83,55.05,SENSOR_001,salon
2024-06-03 17:00:00,23.29,50.31,SENSOR_003,dormitorio
2024-06-01 13:30:00,24.93,52.26,SENSOR_003,dormitorio
2024-06-05 23:30:00,9.14,79.03,SENSOR_004,exterior
2024-06-01 05:30:00,19.1,52.92,SENSOR_003,dormitorio
2024-06-13 20:30:00,20.23,53.58,SENSOR_003,dormitorio
2024-06-03 22:30:00,19.44,57.66,SENSOR_001,salon
2024-06-14 16:30:00,24.63,48.58,SENSOR_001,salon
2024-06-11 03:00:00,17.29,51.89,SENSOR_001,salon
2024-06-13 22:30:00,9.12,77.88,SENSOR_004,exterior
2024-06-14 01:30:00,16.9,55.47,SENSOR_002,cocina
2024-06-09 06:00:00,20.48,50.3,SENSOR_001,salon
2024-06-11 07:00:00,20.82,58.68,SENSOR_003,dormitorio
2024-06-07 11:30:00,22.97,52.8,SENSOR_001,salon
2024-06-06 14:00:00,23.37,48.49,SENSOR_001,salon
2024-06-07 08:00:00,23.05,63.47,SENSOR_004,exterior
2024-06-10 13:00:00,23.93,49.76,SENSOR_001,salon
2024-06-07 23:00:00,16.67,52.66,SENSOR_002,cocina
2024-06-01 19:00:00,22.03,55.74,SENSOR_001,salon
2024-06-08 03:00:00,18.42,59.97,SENSOR_001,salon
2024-06-03 13:00:00,26.69,55.45,SENSOR_002,cocina
2024-06-13 15:00:00,25.46,53.37,SENSOR_002,cocina
2024-06-07 16:30:00,24.83,53.35,SENSOR_001,salon
2024-06-01 10:00:00,25.17,59.37,SENSOR_002,cocina
2024-06-14 21:30:00,21.06,56.25,SENSOR_003,dormitorio
2024-06-03 11:30:00,26.51,64.45,SENSOR_004,exterior
2024-06-02 13:00:00,26.11,57.66,SENSOR_002,cocina
2024-06-01 10:30:00,25.9,51.01,SENSOR_002,cocina
2024-06-11 08:00:00,22.75,55.81,SENSOR_002,cocina
2024-06-06 05:30:00,15.81,57.82,SENSOR_002,cocina
2024-06-09 11:00:00,23.74,53.59,SENSOR_003,dormitorio
2024-06-10 01:30:00,18.11,59.21,SENSOR_003,dormitorio
2024-06-08 20:00:00,20.89,51.3,SENSOR_003,dormitorio
2024-06-01 19:30:00,20.85,57.39,SENSOR_003,dormitorio
2024-06-06 14:00:00,24.02,52.16,SENSOR_003,dormitorio
2024-06-04 15:30:00,23.52,54.13,SENSOR_003,dormitorio
2024-06-14 11:30:00,23.77,58.12,SENSOR_003,dormitorio
2024-06-07 22:00:00,19.38,54.8,SENSOR_003,dormitorio
2024-06-04 14:30:00,24.43,55.16,SENSOR_001,salon
2024-06-03 11:00:00,24.67,51.92,SENSOR_003,dormitorio
2024-06-02 19:30:00,19.56,57.43,SENSOR_002,cocina
2024-06-13 16:30:00,22.47,53.84,SENSOR_001,salon
2024-06-08 17:00:00,20.79,67.6,SENSOR_004,exterior
2024-06-01 11:30:00,27.09,63.87,SENSOR_004,exterior
2024-06-14 21:30:00,11.06,76.41,SENSOR_004,exterior
2024-06-04 08:30:00,22.47,56.43,SENSOR_002,cocina
2024-06-14 12:00:00,26.96,49.47,SENSOR_002,cocina
2024-06-01 23:30:00,18.75,53.64,SENSOR_003,dormitorio
2024-06-12 02:00:00,10.72,70.12,SENSOR_004,exterior
2024-06-02 23:00:00,18.17,56.09,SENSOR_002,cocina
2024-06-13 18:00:00,22.5,58.85,SENSOR_003,dormitorio
2024-06-10 17:30:00,24.21,55.18,SENSOR_003,dormitorio
2024-06-12 06:00:00,20.66,55.96,SENSOR_003,dormitorio
2024-06-08 22:30:00,16.07,57.77,SENSOR_002,cocina
2024-06-03 06:00:00,18.85,58.88,SENSOR_002,cocina
2024-06-08 05:00:00,19.21,55.69,SENSOR_003,dormitorio
2024-06-12 17:30:00,19.58,68.79,SENSOR_004,exterior
2024-06-12 15:30:00,25.56,53.46,SENSOR_002,cocina
2024-06-11 06:00:00,19.81,56.98,SENSOR_001,salon
2024-06-10 13:00:00,24.55,52.67,SENSOR_003,dormitorio
2024-06-07 15:00:00,24.42,52.76,SENSOR_001,salon
2024-06-03 09:00:00,21.45,60.01,SENSOR_001,salon
2024-06-11 05:30:00,14.66,70.52,SENSOR_004,exterior
2024-06-14 04:00:00,17.88,56.1,SENSOR_002,cocina
2024-06-13 10:00:00,25.16,69.42,SENSOR_004,exterior
2024-06-07 10:30:00,25.16,54.34,SENSOR_002,cocina
2024-06-06 12:00:00,24.55,53.43,SENSOR_001,salon
2024-06-01 12:00:00,23.35,53.52,SENSOR_003,dormitorio
2024-06-06 22:00:00,19.3,54.11,SENSOR_002,cocina
2024-06-06 20:00:00,12.71,77.55,SENSOR_004,exterior
2024-06-08 19:00:00,16.15,73.52,SENSOR_004,exterior
2024-06-10 07:00:00,21.03,66.69,SENSOR_004,exterior
2024-06-13 00:00:00,8.16,83.32,SENSOR_004,exterior
2024-06-14 05:00:00,18.07,58.28,SENSOR_001,salon
2024-06-02 15:30:00,26.24,54.4,SENSOR_002,cocina
2024-06-12 14:30:00,27.78,62.1,SENSOR_004,exterior
2024-06-05 07:00:00,19.84,54.36,SENSOR_002,cocina
2024-06-10 04:30:00,12.92,72.62,SENSOR_004,exterior
2024-06-03 07:00:00,21.2,52.27,SENSOR_003,dormitorio
2024-06-07 11:00:00,29.12,54.31,SENSOR_004,exterior
2024-06-14 22:00:00,20.32,57.1,SENSOR_003,dormitorio
2024-06-07 04:30:00,16.58,55.58,SENSOR_002,cocina
2024-06-01 15:00:00,25.13,67.3,SENSOR_004,exterior
2024-06-10 14:00:00,26.64,50.5,SENSOR_002,cocina
2024-06-07 11:00:00,25.49,56.94,SENSOR_002,cocina
2024-06-12 13:00:00,26.84,51.44,SENSOR_002,cocina
2024-06-09 07:00:00,21.17,60.36,SENSOR_002,cocina
2024-06-06 10:30:00,22.25,52.25,SENSOR_001,salon
2024-06-10 11:30:00,23.02,48.0,SENSOR_001,salon
2024-06-03 03:30:00,19.03,55.56,SENSOR_001,salon
2024-06-07 20:00:00,21.39,54.16,SENSOR_003,dormitorio
2024-06-03 01:30:00,17.72,61.87,SENSOR_002,cocina
2024-06-14 02:30:00,9.68,72.52,SENSOR_004,exterior
2024-06-02 02:30:00,17.2,56.64,SENSOR_002,cocina
2024-06-05 13:00:00,25.32,49.92,SENSOR_001,salon
2024-06-09 00:30:00,18.78,51.82,SENSOR_003,dormitorio
2024-06-01 11:00:00,28.02,61.85,SENSOR_004,exterior
2024-06-08 09:30:00,22.63,55.07,SENSOR_003,dormitorio
2024-06-06 19:00:00,21.72,56.23,SENSOR_001,salon
2024-06-05 02:30:00,18.11,63.55,SENSOR_002,cocina
2024-06-06 03:30:00,18.27,50.17,SENSOR_001,salon
2024-06-02 06:30:00,19.16,58.0,SENSOR_002,cocina
2024-06-07 21:30:00,17.47,55.15,SENSOR_002,cocina
2024-06-06 18:00:00,22.88,49.53,SENSOR_003,dormitorio
2024-06-11 18:30:00,21.47,55.74,SENSOR_003,dormitorio
2024-06-01 23:30:00,16.39,62.67,SENSOR_002,cocina
2024-06-11 10:30:00,25.89,53.55,SENSOR_002,cocina
2024-06-01 18:00:00,21.93,55.65,SENSOR_001,salon
2024-06-07 23:30:00,18.68,62.37,SENSOR_003,dormitorio
2024-06-04 10:30:00,25.64,53.32,SENSOR_002,cocina
2024-06-06 17:30:00,23.18,63.2,SENSOR_002,cocina
2024-06-11 00:00:00,17.7,55.51,SENSOR_001,salon
2024-06-03 06:00:00,20.87,56.59,SENSOR_001,salon
2024-06-02 09:00:00,22.23,54.61,SENSOR_001,salon
2024-06-12 00:00:00,19.77,58.5,SENSOR_002,cocina
2024-06-05 19:30:00,15.67,68.11,SENSOR_004,exterior
2024-06-01 11:00:00,25.25,54.43,SENSOR_002,cocina
2024-06-07 20:30:00,20.2,58.8,SENSOR_001,salon
2024-06-01 01:00:00,8.09,79.4,SENSOR_004,exterior
2024-06-03 20:30:00,12.28,78.11,SENSOR_004,exterior
2024-06-13 12:30:00,22.89,55.64,SENSOR_001,salon
2024-06-13 12:00:00,28.16,55.72,SENSOR_004,exterior
2024-06-13 05:00:00,18.08,64.83,SENSOR_001,salon
2024-06-13 14:30:00,28.26,61.25,SENSOR_004,exterior
2024-06-08 01:00:00,17.86,56.52,SENSOR_001,salon
2024-06-02 15:00:00,22.62,54.67,SENSOR_003,dormitorio
2024-06-06 23:30:00,19.48,50.91,SENSOR_001,salon
2024-06-13 09:00:00,21.35,57.12,SENSOR_003,dormitorio
2024-06-04 23:30:00,16.6,63.72,SENSOR_002,cocina
2024-06-05 04:30:00,12.01,76.94,SENSOR_004,exterior
2024-06-07 15:00:00,25.65,62.9,SENSOR_004,exterior
2024-06-08 23:00:00,18.97,58.36,SENSOR_003,dormitorio
2024-06-01 06:30:00,19.71,57.71,SENSOR_002,cocina
2024-06-04 12:00:00,28.94,48.21,SENSOR_002,cocina
2024-06-10 22:30:00,20.1,60.34,SENSOR_001,salon
2024-06-09 09:00:00,24.41,59.85,SENSOR_004,exterior
2024-06-07 17:30:00,23.57,53.64,SENSOR_001,salon
2024-06-10 00:30:00,19.4,55.1,SENSOR_002,cocina
2024-06-13 09:30:00,22.71,53.66,SENSOR_001,salon
2024-06-06 12:30:00,29.46,61.42,SENSOR_004,exterior
2024-06-10 01:30:00,18.93,58.52,SENSOR_002,cocina
2024-06-08 02:00:00,16.59,59.74,SENSOR_002,cocina
2024-06-08 20:30:00,20.08,53.16,SENSOR_001,salon
2024-06-06 10:00:00,25.35,55.02,SENSOR_002,cocina
2024-06-02 19:00:00,21.92,59.21,SENSOR_001,salon
2024-06-08 17:30:00,21.43,71.09,SENSOR_004,exterior
2024-06-04 00:30:00,18.66,53.05,SENSOR_002,cocina
2024-06-03 04:00:00,17.1,53.91,SENSOR_002,cocina
2024-06-01 23:30:00,8.04,80.83,SENSOR_004,exterior
2024-06-04 17:00:00,20.76,65.11,SENSOR_004,exterior
2024-06-13 11:00:00,26.69,55.02,SENSOR_002,cocina
2024-06-14 11:30:00,25.52,55.42,SENSOR_002,cocina
2024-06-02 04:30:00,18.98,57.16,SENSOR_003,dormitorio
2024-06-09 05:30:00,18.97,50.0,SENSOR_001,salon
2024-06-05 21:00:00,19.12,56.25,SENSOR_002,cocina
2024-06-13 00:30:00,20.19,53.0,SENSOR_002,cocina
2024-06-14 09:30:00,24.18,49.42,SENSOR_002,cocina
2024-06-05 17:00:00,21.37,52.67,SENSOR_001,salon
2024-06-13 19:30:00,22.72,59.03,SENSOR_001,salon
2024-06-09 00:00:00,18.75,53.28,SENSOR_001,salon
2024-06-02 05:30:00,16.43,60.41,SENSOR_002,cocina
2024-06-08 02:00:00,17.96,57.72,SENSOR_001,salon
2024-06-05 23:30:00,19.3,58.01,SENSOR_001,salon
2024-06-11 01:00:00,17.63,56.09,SENSOR_001,salon
2024-06-12 04:00:00,18.24,58.67,SENSOR_001,salon
2024-06-13 05:30:00,19.08,56.61,SENSOR_003,dormitorio
2024-06-09 18:00:00,18.44,68.03,SENSOR_004,exterior
2024-06-10 22:30:00,21.84,50.6,SENSOR_003,dormitorio
2024-06-03 10:30:00,22.91,50.98,SENSOR_003,dormitorio
2024-06-07 16:00:00,23.18,54.14,SENSOR_003,dormitorio
2024-06-02 14:00:00,24.47,54.44,SENSOR_001,salon
2024-06-11 10:00:00,23.18,56.23,SENSOR_001,salon
2024-06-09 09:30:00,22.37,54.0,SENSOR_002,cocina
2024-06-05 16:30:00,25.72,53.64,SENSOR_002,cocina
2024-06-02 14:30:00,26.57,49.93,SENSOR_002,cocina
2024-06-10 03:30:00,11.85,77.13,SENSOR_004,exterior
2024-06-13 14:00:00,27.29,62.79,SENSOR_004,exterior
2024-06-02 18:00:00,21.2,52.06,SENSOR_002,cocina
2024-06-08 14:00:00,27.66,59.93,SENSOR_002,cocina
2024-06-06 18:30:00,22.23,50.25,SENSOR_001,salon
2024-06-06 12:00:00,23.04,50.38,SENSOR_003,dormitorio
2024-06-12 04:30:00,17.31,57.44,SENSOR_002,cocina
2024-06-09 00:00:00,17.49,55.42,SENSOR_002,cocina
2024-06-07 01:30:00,17.14,56.69,SENSOR_003,dormitorio
2024-06-05 14:00:00,23.24,50.27,SENSOR_001,salon
2024-06-04 20:00:00,20.95,53.82,SENSOR_003,dormitorio
2024-06-03 23:30:00,8.95,80.72,SENSOR_004,exterior
2024-06-08 07:30:00,20.96,56.25,SENSOR_002,cocina
2024-06-13 19:00:00,19.89,57.58,SENSOR_002,cocina
2024-06-12 06:00:00,19.26,59.98,SENSOR_001,salon
2024-06-13 17:00:00,24.45,54.49,SENSOR_002,cocina
2024-06-02 05:30:00,16.26,67.39,SENSOR_004,exterior
2024-06-06 20:00:00,20.68,56.28,SENSOR_003,dormitorio
2024-06-13 05:30:00,17.15,68.52,SENSOR_004,exterior
2024-06-13 11:00:00,23.61,48.01,SENSOR_003,dormitorio
2024-06-06 15:30:00,25.7,54.07,SENSOR_003,dormitorio
2024-06-13 23:30:00,18.0,59.58,SENSOR_002,cocina
2024-06-01 22:30:00,9.3,81.67,SENSOR_004,exterior
2024-06-06 20:30:00,18.25,58.02,SENSOR_002,cocina
2024-06-05 23:30:00,19.17,59.73,SENSOR_003,dormitorio
2024-06-04 14:30:00,24.8,56.69,SENSOR_003,dormitorio
2024-06-11 05:00:00,18.01,51.81,SENSOR_003,dormitorio
2024-06-14 15:00:00,25.65,62.55,SENSOR_004,exterior
2024-06-08 18:30:00,18.79,69.39,SENSOR_004,exterior
2024-06-07 08:30:00,20.94,49.92,SENSOR_003,dormitorio
2024-06-09 17:30:00,20.53,66.4,SENSOR_004,exterior
2024-06-01 10:30:00,22.59,55.76,SENSOR_001,salon
2024-06-02 09:30:00,22.65,47.14,SENSOR_003,dormitorio
2024-06-04 22:30:00,8.41,80.27,SENSOR_004,exterior
2024-06-14 09:30:00,25.59,59.61,SENSOR_004,exterior
2024-06-04 05:00:00,15.2,74.51,SENSOR_004,exterior
2024-06-05 01:30:00,17.06,55.65,SENSOR_001,salon
2024-06-08 10:00:00,22.76,55.97,SENSOR_003,dormitorio
2024-06-13 13:00:00,24.3,54.54,SENSOR_001,salon
2024-06-01 01:00:00,18.53,51.87,SENSOR_003,dormitorio
2024-06-01 11:30:00,26.44,50.55,SENSOR_002,cocina
2024-06-04 18:30:00,22.51,54.79,SENSOR_002,cocina
2024-06-07 12:30:00,23.86,52.66,SENSOR_003,dormitorio
2024-06-08 20:00:00,19.43,58.34,SENSOR_002,cocina
2024-06-07 12:30:00,23.5,56.83,SENSOR_001,salon
2024-06-09 08:30:00,20.98,60.43,SENSOR_003,dormitorio
2024-06-01 15:00:00,22.97,55.95,SENSOR_001,salon
2024-06-09 03:30:00,16.93,58.69,SENSOR_002,cocina
2024-06-02 00:00:00,8.91,74.89,SENSOR_004,exterior
2024-06-01 18:30:00,23.48,56.59,SENSOR_002,cocina
2024-06-03 17:30:00,23.35,53.52,SENSOR_001,salon
2024-06-12 12:00:00,28.12,58.69,SENSOR_004,exterior
2024-06-14 04:30:00,18.41,51.61,SENSOR_003,dormitorio
2024-06-03 06:00:00,20.1,58.38,SENSOR_003,dormitorio
2024-06-13 05:00:00,18.46,56.87,SENSOR_003,dormitorio
2024-06-12 18:00:00,21.96,52.79,SENSOR_001,salon
2024-06-02 10:00:00,22.04,58.65,SENSOR_001,salon
2024-06-10 08:00:00,22.77,53.26,SENSOR_001,salon
2024-06-13 03:00:00,18.33,57.25,SENSOR_003,dormitorio
2024-06-13 22:30:00,18.49,57.35,SENSOR_001,salon
2024-06-05 21:00:00,20.12,54.43,SENSOR_003,dormitorio
2024-06-12 17:00:00,23.04,51.75,SENSOR_002,cocina
2024-06-03 15:30:00,24.62,55.94,SENSOR_001,salon
2024-06-14 14:30:00,27.24,65.59,SENSOR_004,exterior
2024-06-07 14:00:00,26.2,55.76,SENSOR_002,cocina
2024-06-08 22:00:00,18.93,52.58,SENSOR_001,salon
2024-06-14 21:00:00,19.33,55.57,SENSOR_001,salon
2024-06-11 06:30:00,18.12,71.63,SENSOR_004,exterior
2024-06-10 05:00:00,14.18,72.41,SENSOR_004,exterior
2024-06-07 19:00:00,20.69,51.89,SENSOR_001,salon
2024-06-08 08:00:00,21.6,68.4,SENSOR_004,exterior
2024-06-05 11:00:00,22.67,59.41,SENSOR_001,salon
2024-06-03 00:00:00,7.67,77.84,SENSOR_004,exterior
2024-06-13 21:00:00,19.74,54.31,SENSOR_001,salon
2024-06-03 07:00:00,21.9,54.87,SENSOR_002,cocina
2024-06-14 08:00:00,20.31,52.83,SENSOR_003,dormitorio
2024-06-14 23:30:00,8.42,75.47,SENSOR_004,exterior
2024-06-12 15:00:00,24.97,54.6,SENSOR_001,salon
2024-06-14 02:00:00,17.66,60.0,SENSOR_001,salon
2024-06-09 19:30:00,15.33,70.66,SENSOR_004,exterior
2024-06-14 04:30:00,15.92,54.16,SENSOR_002,cocina
2024-06-03 20:00:00,19.33,55.31,SENSOR_002,cocina
2024-06-03 00:30:00,18.87,53.0,SENSOR_003,dormitorio
2024-06-09 17:30:00,25.24,50.73,SENSOR_002,cocina
2024-06-11 04:00:00,17.77,57.16,SENSOR_002,cocina
2024-06-11 16:30:00,23.32,66.29,SENSOR_004,exterior
2024-06-06 06:30:00,20.11,49.19,SENSOR_001,salon
2024-06-05 20:00:00,20.12,50.41,SENSOR_002,cocina
2024-06-08 23:30:00,18.71,55.04,SENSOR_001,salon
2024-06-10 16:30:00,22.83,60.11,SENSOR_001,salon
2024-06-10 02:30:00,18.25,56.2,SENSOR_003,dormitorio
2024-06-02 06:00:00,19.44,56.0,SENSOR_001,salon
2024-06-07 01:00:00,17.81,55.87,SENSOR_002,cocina
2024-06-02 19:30:00,20.79,49.18,SENSOR_001,salon
2024-06-07 16:30:00,23.71,66.7,SENSOR_004,exterior
2024-06-11 09:30:00,21.38,55.63,SENSOR_001,salon
2024-06-02 14:00:00,26.51,49.85,SENSOR_002,cocina
2024-06-14 13:30:00,26.25,50.54,SENSOR_002,cocina
2024-06-05 13:30:00,23.49,56.1,SENSOR_003,dormitorio
2024-06-14 10:00:00,22.03,51.23,SENSOR_001,salon
2024-06-11 21:00:00,21.63,58.88,SENSOR_001,salon
2024-06-09 15:00:00,23.72,65.76,SENSOR_004,exterior
2024-06-03 19:00:00,21.49,53.91,SENSOR_001,salon
2024-06-12 18:30:00,21.13,52.47,SENSOR_003,dormitorio
2024-06-09 18:00:00,22.37,56.82,SENSOR_002,cocina
2024-06-01 22:30:00,18.71,58.74,SENSOR_003,dormitorio
2024-06-03 10:30:00,20.76,53.84,SENSOR_001,salon
2024-06-12 22:30:00,18.99,55.2,SENSOR_001,salon
2024-06-01 05:30:00,16.13,72.64,SENSOR_004,exterior
2024-06-01 05:00:00,18.42,57.54,SENSOR_003,dormitorio
2024-06-11 08:30:00,20.66,53.19,SENSOR_003,dormitorio
2024-06-08 16:30:00,22.96,47.55,SENSOR_001,salon
2024-06-05 00:30:00,16.78,55.45,SENSOR_001,salon
2024-06-05 04:30:00,16.58,54.16,SENSOR_002,cocina
2024-06-02 22:30:00,19.04,63.0,SENSOR_001,salon
2024-06-09 18:00:00,22.39,50.32,SENSOR_001,salon
2024-06-11 01:00:00,7.73,77.65,SENSOR_004,exterior
2024-06-01 21:30:00,19.47,61.05,SENSOR_001,salon
2024-06-03 02:30:00,18.47,60.56,SENSOR_003,dormitorio
2024-06-13 18:00:00,22.26,57.52,SENSOR_002,cocina
2024-06-11 16:00:00,23.02,53.77,SENSOR_001,salon
2024-06-10 08:00:00,23.07,52.16,SENSOR_003,dormitorio
2024-06-02 20:00:00,12.53,70.06,SENSOR_004,exterior
2024-06-03 18:30:00,21.32,52.03,SENSOR_002,cocina
2024-06-02 10:00:00,25.72,51.86,SENSOR_002,cocina
2024-06-12 18:30:00,21.64,54.81,SENSOR_002,cocina
2024-06-05 19:30:00,22.14,55.59,SENSOR_001,salon
2024-06-11 01:30:00,17.9,56.52,SENSOR_003,dormitorio
2024-06-08 05:00:00,19.65,53.49,SENSOR_001,salon
2024-06-07 08:00:00,20.67,52.31,SENSOR_001,salon
2024-06-10 10:30:00,22.5,52.47,SENSOR_003,dormitorio
2024-06-11 06:00:00,20.08,57.47,SENSOR_002,cocina
2024-06-03 15:30:00,25.56,62.0,SENSOR_004,exterior
2024-06-02 16:00:00,23.73,62.61,SENSOR_004,exterior
2024-06-14 03:30:00,16.89,54.48,SENSOR_002,cocina
2024-06-10 16:30:00,25.68,51.66,SENSOR_002,cocina
2024-06-07 03:00:00,11.07,74.17,SENSOR_004,exterior
2024-06-12 21:30:00,10.23,77.2,SENSOR_004,exterior
2024-06-04 06:00:00,18.17,56.27,SENSOR_002,cocina
2024-06-12 06:30:00,17.84,68.36,SENSOR_004,exterior
2024-06-09 16:00:00,23.5,54.11,SENSOR_001,salon
2024-06-01 00:30:00,18.93,56.37,SENSOR_003,dormitorio
2024-06-11 15:00:00,23.64,49.75,SENSOR_003,dormitorio
2024-06-05 17:30:00,22.62,58.09,SENSOR_001,salon
2024-06-14 14:30:00,24.45,53.28,SENSOR_003,dormitorio
2024-06-01 13:00:00,23.09,54.83,SENSOR_003,dormitorio
2024-06-11 20:30:00,21.41,59.44,SENSOR_001,salon
2024-06-08 15:30:00,26.8,51.39,SENSOR_002,cocina
2024-06-09 08:30:00,21.98,52.22,SENSOR_001,salon
2024-06-10 16:30:00,22.97,53.4,SENSOR_003,dormitorio
2024-06-13 11:00:00,27.21,67.0,SENSOR_004,exterior
2024-06-05 11:30:00,23.98,54.76,SENSOR_002,cocina
2024-06-10 19:30:00,17.06,73.78,SENSOR_004,exterior
2024-06-10 07:30:00,19.08,53.66,SENSOR_001,salon
2024-06-06 09:30:00,22.44,52.8,SENSOR_001,salon
2024-06-13 20:00:00,20.56,53.62,SENSOR_003,dormitorio
2024-06-07 13:30:00,23.35,53.37,SENSOR_003,dormitorio
2024-06-02 01:30:00,18.51,51.7,SENSOR_002,cocina
2024-06-08 18:00:00,22.67,62.67,SENSOR_001,salon
2024-06-12 03:00:00,17.96,50.24,SENSOR_001,salon
2024-06-05 09:30:00,24.79,51.22,SENSOR_002,cocina
2024-06-06 00:30:00,17.23,60.24,SENSOR_001,salon
2024-06-09 03:00:00,17.76,56.09,SENSOR_001,salon
2024-06-11 21:30:00,19.12,56.4,SENSOR_001,salon
2024-06-03 22:00:00,17.7,52.89,SENSOR_002,cocina
2024-06-01 08:30:00,22.04,52.92,SENSOR_002,cocina
2024-06-05 08:00:00,19.35,56.02,SENSOR_001,salon
